time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-15T15:56:58.350Z,17.9046666666667,-66.8595,12.28,2.6,md,17,198,,0.18,pr,pr71340308,2022-03-15T16:16:29.530Z,"8 km SSE of Maria Antonia, Puerto Rico",earthquake,0.43,0.41,0.0714206756669706,8,reviewed,pr,pr
2022-03-15T15:51:39.595Z,-58.5907,-24.9749,10,5.3,mww,,72,7.7,0.69,us,us6000h4r3,2022-05-27T14:55:26.040Z,"South Sandwich Islands region",earthquake,9.8,1.8,0.078,16,reviewed,us,us
2022-03-15T15:48:44.753Z,28.70269775,-98.96587776,2.323201497,2.9,ml,19,54,0.251593062,0.2,tx,tx2022fepa,2022-05-27T14:55:26.040Z,"20 km E of Dilley, Texas",earthquake,2.108568539,2.555524579,0.1,11,reviewed,tx,tx
2022-03-15T15:43:22.131Z,27.6989,56.5596,10,4.1,mb,,138,2.76,0.76,us,us6000h5ti,2022-05-27T14:55:39.040Z,"63 km NNE of Bandar Abbas, Iran",earthquake,9.4,1.9,0.186,8,reviewed,us,us
2022-03-15T15:11:29.142Z,42.6923,-78.1505,5,2.6,mb_lg,,49,0.522,0.31,us,us6000h4qr,2022-06-09T01:31:02.645Z,"5 km SSW of Warsaw, New York",earthquake,1.9,2,0.089,33,reviewed,us,us
2022-03-15T14:29:32.644Z,-58.929,-25.5957,38.58,4.6,mb,,91,7.598,0.41,us,us6000h5tc,2022-05-27T14:55:39.040Z,"South Sandwich Islands region",earthquake,11.5,6.4,0.152,17,reviewed,us,us
2022-03-15T14:19:34.941Z,0.276,125.6528,39.59,4.8,mb,,52,1.783,0.63,us,us6000h5t7,2022-05-27T14:55:38.040Z,"140 km SE of Tondano, Indonesia",earthquake,8,7.6,0.107,30,reviewed,us,us
2022-03-15T14:18:02.145Z,0.4166,125.8515,34.02,5,mb,,52,1.555,0.61,us,us6000h4qh,2022-05-27T14:55:26.040Z,"143 km SE of Tondano, Indonesia",earthquake,6.6,5.1,0.06,92,reviewed,us,us
2022-03-15T14:15:31.988Z,13.1201,144.871,50.43,4.4,mb,,84,0.466,0.54,us,us6000h5t9,2022-05-27T14:55:38.040Z,"Guam region",earthquake,11.1,7.6,0.126,21,reviewed,us,us
2022-03-15T14:06:54.050Z,14.0072,119.2482,10,4.4,mb,,126,8.933,0.56,us,us6000h5t6,2022-05-27T14:55:38.040Z,"87 km W of Cabra, Philippines",earthquake,13.1,1.9,0.162,13,reviewed,us,us
2022-03-15T14:06:14.400Z,17.9125,-66.8628333333333,16.55,2.65,md,9,195,,0.15,pr,pr71340298,2022-03-15T14:30:27.510Z,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,0.79,0.85,0.334990302650965,3,reviewed,pr,pr
2022-03-15T13:55:52.779Z,-60.322,-27.1364,10,4.8,mb,,66,7.886,0.49,us,us6000h4qc,2022-05-27T14:55:26.040Z,"South Sandwich Islands region",earthquake,13.7,1.9,0.111,28,reviewed,us,us
2022-03-15T13:50:30.804Z,-21.1138,-69.3336,98.68,4.8,mww,,47,0.159,0.58,us,us6000h4q8,2022-05-27T14:55:26.040Z,"131 km SE of Iquique, Chile",earthquake,5,3.8,0.08,15,reviewed,us,us
2022-03-15T13:11:02.594Z,37.8791,101.2676,10,4.2,mb,,52,2.732,0.94,us,us6000h4q0,2022-05-27T14:55:26.040Z,"106 km SW of Jinchang, China",earthquake,9,1.9,0.121,22,reviewed,us,us
2022-03-15T12:46:43.392Z,-16.4257,-175.3761,10,4.4,mb,,107,3.383,0.31,us,us6000h5t5,2022-05-27T14:55:38.040Z,"176 km WSW of Hihifo, Tonga",earthquake,8.7,1.9,0.22,11,reviewed,us,us
2022-03-15T12:36:57.876Z,52.2707,-179.2326,220.76,3.8,mb,,125,0.523,0.53,us,us6000h5tb,2022-05-27T14:55:39.040Z,"183 km WNW of Adak, Alaska",earthquake,9.5,6.7,0.073,49,reviewed,us,us
2022-03-15T12:25:58.936Z,42.0409,42.7475,10,4.7,mb,,37,1.468,0.78,us,us6000h4pa,2022-05-27T14:55:26.040Z,"20 km ESE of Vani, Georgia",earthquake,4.8,1.8,0.064,75,reviewed,us,us
2022-03-15T12:12:32.092Z,-0.5284,98.5948,43.75,5.2,mww,,47,2.086,0.54,us,us6000h4p4,2022-05-27T14:55:26.040Z,"170 km W of Pariaman, Indonesia",earthquake,4.7,6.3,0.075,17,reviewed,us,us
2022-03-15T11:57:30.130Z,52.6187,-175.7318,245.04,3.7,mb,,77,0.563,0.5,us,us6000h5ta,2022-05-27T14:55:38.040Z,"103 km NE of Adak, Alaska",earthquake,12.1,8.8,0.08,40,reviewed,us,us
2022-03-15T11:48:32.728Z,37.1209,-115.3165,11.8,3.4,ml,30,75.07,0.355,0.1972,nn,nn00835351,2022-05-27T14:55:26.040Z,"30 km SSW of Alamo, Nevada",earthquake,,1,0.44,16,reviewed,nn,nn
2022-03-15T11:46:33.320Z,13.0553,123.025,10,4.2,mb,,129,6.457,0.44,us,us6000h5t4,2022-05-27T14:55:38.040Z,"8 km ESE of San Rafael, Philippines",earthquake,10.8,1.5,0.152,14,reviewed,us,us
2022-03-15T11:22:06.927Z,-17.547,-178.6829,533.63,4.1,mb,,114,3.118,0.56,us,us6000h5t2,2022-05-27T14:55:38.040Z,"219 km ENE of Levuka, Fiji",earthquake,13.1,7.5,0.082,40,reviewed,us,us
2022-03-15T10:55:47.315Z,43.0466,145.0351,97.37,4.3,mb,,140,1.729,0.42,us,us6000h4nv,2022-05-27T14:55:26.040Z,"53 km SW of Nemuro, Japan",earthquake,9.2,8,0.111,23,reviewed,us,us
2022-03-15T10:40:46.883Z,54.6152,-156.7519,6,2.8,ml,,,,0.66,ak,ak0223ejyouo,2022-05-27T14:55:48.040Z,"209 km SE of Perryville, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2022-03-15T10:34:56.855Z,-15.003,-173.7806,10,4.3,mb,,119,2.22,0.28,us,us6000h5t1,2022-05-27T14:55:38.040Z,"105 km N of Hihifo, Tonga",earthquake,7.2,1.7,0.133,17,reviewed,us,us
2022-03-15T10:34:06.759Z,54.6952,-156.7993,1.7,3,ml,,,,0.59,ak,ak0223ejxbgi,2022-05-27T14:55:48.040Z,"201 km SE of Perryville, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2022-03-15T10:23:21.610Z,18.1673333333333,-67.3711666666667,55.95,3.28,md,47,168,,0.25,pr,pr71340283,2022-05-27T14:55:26.040Z,"21 km SW of Stella, Puerto Rico",earthquake,0.47,0.42,0.126043013864354,19,reviewed,pr,pr
2022-03-15T10:20:08.046Z,-15.7764,-71.9649,10,4.7,mb,,127,2.987,0.82,us,us6000h4nn,2022-05-27T14:55:26.040Z,"16 km ESE of Huambo, Peru",earthquake,7,1.9,0.065,72,reviewed,us,us
2022-03-15T10:18:25.995Z,50.7982,-170.8519,10,3.1,ml,,239,2.113,0.74,us,us7000h3ej,2022-05-27T14:55:48.040Z,"274 km SSW of Nikolski, Alaska",earthquake,9,2,0.091,16,reviewed,us,us
2022-03-15T09:57:26.360Z,17.9261666666667,-66.8645,16.06,2.6,md,11,221,,0.15,pr,pr71340268,2022-03-15T10:56:39.860Z,"6 km SSE of Maria Antonia, Puerto Rico",earthquake,0.85,0.59,0.154629240518576,8,reviewed,pr,pr
2022-03-15T09:25:50.692Z,2.3278,96.0664,10,4.4,mb,,105,1.819,0.31,us,us6000h5t0,2022-05-27T14:55:38.040Z,"38 km WSW of Sinabang, Indonesia",earthquake,6.9,1.5,0.143,14,reviewed,us,us
2022-03-15T09:09:38.540Z,19.1603333333333,-155.4685,33.2,2.82,ml,56,98,,0.12,hv,hv72950767,2022-05-27T14:55:26.040Z,"4 km SSE of P?hala, Hawaii",earthquake,0.4,0.52,0.203917140667721,37,reviewed,hv,hv
2022-03-15T09:08:50.021Z,2.4181,96.1621,10,4.7,mb,,184,1.794,0.65,us,us6000h4nc,2022-05-27T14:55:26.040Z,"25 km WSW of Sinabang, Indonesia",earthquake,5.5,1.9,0.106,27,reviewed,us,us
2022-03-15T09:05:23.881Z,-26.8669,-176.0883,10,5.2,mww,,70,2.883,1.07,us,us6000h4nb,2022-05-27T14:55:26.040Z,"south of the Fiji Islands",earthquake,10.9,1.9,0.078,16,reviewed,us,us
2022-03-15T08:44:01.237Z,69.5735,-144.5152,16.6,4.3,mb,,,,0.7,ak,ak0223eisl68,2022-05-27T14:55:26.040Z,"71 km SSW of Kaktovik, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2022-03-15T08:31:14.887Z,14.1086,119.4051,10,4.6,mb,,110,9.216,0.7,us,us6000h5sz,2022-05-27T14:55:38.040Z,"73 km WNW of Cabra, Philippines",earthquake,5.8,1.9,0.093,35,reviewed,us,us
2022-03-15T08:30:15.672Z,54.5463,-156.6367,8.1,2.8,ml,,,,0.68,ak,ak0223eipm2n,2022-05-27T14:55:48.040Z,"220 km SE of Perryville, Alaska",earthquake,,4.1,,,reviewed,ak,ak
2022-03-15T08:20:04.237Z,54.6875,-156.8495,33,3.3,ml,,,,0.68,ak,ak0223einftd,2022-05-27T14:55:38.040Z,"199 km SE of Perryville, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2022-03-15T08:12:49.973Z,54.7031,-156.8801,33.7,3.9,ml,,,,0.76,ak,ak0223eilu2k,2022-05-27T14:55:25.040Z,"196 km SE of Perryville, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2022-03-15T08:05:20.632Z,14.128,119.3606,10,5,mww,,69,8.795,0.88,us,us6000h4n2,2022-05-27T14:55:25.040Z,"78 km WNW of Cabra, Philippines",earthquake,7.7,1.8,0.06,27,reviewed,us,us
2022-03-15T07:59:06.112Z,51.989,-175.7032,186.72,2.6,ml,,177,0.137,0.39,us,us7000h353,2022-05-27T14:55:48.040Z,"65 km E of Adak, Alaska",earthquake,16.8,5.4,0.105,12,reviewed,us,us
2022-03-15T07:54:06.378Z,-59.8392,-26.4257,87.25,4.9,mb,,79,7.81,0.68,us,us6000h4mz,2022-05-27T14:55:25.040Z,"South Sandwich Islands region",earthquake,8.5,6,0.086,43,reviewed,us,us
2022-03-15T07:30:31.920Z,19.2353333333333,-155.3865,32.91,3.04,ml,55,144,,0.13,hv,hv72950682,2022-05-27T14:55:25.040Z,"10 km ENE of P?hala, Hawaii",earthquake,0.39,0.49,0.202519348413351,39,reviewed,hv,hv
2022-03-15T06:40:15.618Z,26.8541,126.3881,10,4.8,mww,,71,1.683,0.58,us,us6000h4mq,2022-05-27T14:55:25.040Z,"147 km WNW of Naha, Japan",earthquake,5.7,1.9,0.089,12,reviewed,us,us
2022-03-15T06:37:43.360Z,-19.0504,-67.0534,251.77,4.2,mb,,64,2.112,0.57,us,us6000h4mn,2022-05-27T14:55:25.040Z,"34 km WSW of Challapata, Bolivia",earthquake,10.9,9.7,0.147,13,reviewed,us,us
2022-03-15T06:36:35.830Z,45.3405,84.9955,13.89,4.4,mb,,114,2.378,0.8,us,us6000h4mp,2022-05-27T14:55:25.040Z,"28 km SSE of Karamay, China",earthquake,8.2,5.3,0.126,18,reviewed,us,us
2022-03-15T06:28:21.645Z,14.0929,119.2228,10,4.4,mb,,110,8.855,0.57,us,us6000h5su,2022-05-27T14:55:38.040Z,"92 km WNW of Cabra, Philippines",earthquake,10.8,1.9,0.076,50,reviewed,us,us
2022-03-15T05:40:20.022Z,61.0321,-149.7422,42.4,2.7,ml,,,,0.58,ak,ak0223egzgp8,2022-05-27T14:55:25.040Z,"13 km NNW of Hope, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2022-03-15T04:35:27.885Z,14.0822,119.2256,10,4.2,mb,,65,9.791,0.55,us,us6000h5ss,2022-05-27T14:55:38.040Z,"91 km WNW of Cabra, Philippines",earthquake,7,1.9,0.136,17,reviewed,us,us
2022-03-15T04:31:58.319Z,14.1169,119.3385,10,4.7,mb,,98,19.105,0.5,us,us6000h4m9,2022-05-27T14:55:25.040Z,"80 km WNW of Cabra, Philippines",earthquake,11.9,1.8,0.079,49,reviewed,us,us
2022-03-15T04:09:02.426Z,-58.5156,-25.5553,57.39,4.7,mb,,64,7.398,0.68,us,us6000h5sp,2022-05-27T14:55:38.040Z,"South Sandwich Islands region",earthquake,9.4,6.7,0.118,22,reviewed,us,us
2022-03-15T03:53:30.946Z,-25.0851,-175.6313,10,4.8,mb,,124,4.633,0.88,us,us6000h5sq,2022-05-27T14:55:38.040Z,"south of Tonga",earthquake,10.3,1.8,0.128,19,reviewed,us,us
2022-03-15T03:51:46.830Z,-22.2243,-178.2968,352.45,4,mb,,170,5.624,1.3,us,us6000h5sr,2022-05-27T14:55:38.040Z,"south of the Fiji Islands",earthquake,9.8,11.7,0.163,10,reviewed,us,us
2022-03-15T03:50:00.425Z,57.101,-145.8335,19,2.7,ml,,177,2.35,0.72,us,us6000h4lz,2022-05-27T14:55:25.040Z,"Gulf of Alaska",earthquake,7.8,8,0.044,68,reviewed,us,us
2022-03-15T03:36:21.936Z,27.7416,-111.7258,10,4.2,mb,,89,0.621,0.66,us,us6000h4ly,2022-05-27T14:55:25.040Z,"69 km NE of Santa Rosalía, Mexico",earthquake,1.8,2,0.373,2,reviewed,us,us
2022-03-15T03:14:01.847Z,-23.0961,178.7837,576.1,4.2,mb,,138,11.403,0.71,us,us6000h5sm,2022-05-27T14:55:38.040Z,"south of the Fiji Islands",earthquake,15.5,9.1,0.11,23,reviewed,us,us
2022-03-15T02:51:06.411Z,29.9999,95.07,35,4.1,mb,,88,8.857,0.66,us,us6000h4ll,2022-05-27T14:55:25.040Z,"",earthquake,11.9,2,0.13,16,reviewed,us,us
2022-03-15T02:28:45.359Z,-21.7321,-173.651,10,4.7,mb,,220,23.917,0.55,us,us6000h5sl,2022-05-27T14:55:38.040Z,"141 km ESE of ‘Ohonua, Tonga",earthquake,13.1,2,0.142,15,reviewed,us,us
2022-03-15T02:07:05.869Z,37.1836,71.9679,148.48,4.1,mb,,69,1.113,0.66,us,us6000h4lg,2022-05-27T14:55:25.040Z,"40 km NW of Khand?d, Afghanistan",earthquake,4.1,6.3,0.114,21,reviewed,us,us
2022-03-15T01:27:38.090Z,-58.7411,158.8318,10,4.3,mb,,120,4.254,0.55,us,us6000h5sk,2022-05-27T14:55:38.040Z,"Macquarie Island region",earthquake,11.1,2,0.188,8,reviewed,us,us
2022-03-15T00:57:31.560Z,34.4368333,-119.2963333,10.23,2.5,ml,47,53,0.03982,0.25,ci,ci40207960,2022-05-27T14:55:25.040Z,"5km WSW of Ojai, CA",earthquake,0.25,0.53,0.169,66,reviewed,ci,ci
2022-03-15T00:48:49.460Z,40.4145,-124.2883333,25.14,2.52,md,28,130,0.07161,0.1,nc,nc73705706,2022-05-27T14:55:27.040Z,"10km N of Petrolia, CA",earthquake,0.33,0.44,0.162,31,reviewed,nc,nc
2022-03-15T00:37:22.270Z,19.182,-155.497666666667,33.37,3.05,ml,54,80,,0.12,hv,hv72950417,2022-05-27T14:55:25.040Z,"3 km SW of P?hala, Hawaii",earthquake,0.38,0.52,0.199043628548828,37,reviewed,hv,hv
2022-03-15T00:25:52.672Z,23.2811,93.9006,10,4.1,mb,,153,3.834,1.01,us,us6000h5sj,2022-05-27T14:55:38.040Z,"46 km NNE of Falam, Myanmar",earthquake,8,1.9,0.15,12,reviewed,us,us
2022-03-15T00:03:12.287Z,60.1616,-153.2298,151,2.7,ml,,,,0.52,ak,ak0223edscjd,2022-05-27T14:55:25.040Z,"60 km E of Port Alsworth, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-03-14T23:52:14.646Z,-17.5376,-177.7821,571.17,4.4,mb,,108,3.228,0.76,us,us6000h5s7,2022-05-27T14:55:37.040Z,"Fiji region",earthquake,6.9,11.3,0.126,18,reviewed,us,us
2022-03-14T23:36:42.057Z,14.1624,119.371,10,4.7,mb,,97,8.76,0.59,us,us6000h4kx,2022-05-27T14:55:25.040Z,"79 km WNW of Cabra, Philippines",earthquake,8.5,1.8,0.048,134,reviewed,us,us
2022-03-14T22:57:03.729Z,51.3699,179.4791,56.63,2.6,ml,,195,0.111,0.37,us,us7000h2x4,2022-05-27T14:55:48.040Z,"275 km WSW of Adak, Alaska",earthquake,5.9,5.4,0.105,12,reviewed,us,us
2022-03-14T22:41:14.956Z,-17.5209,-178.7227,543.67,4.2,mb,,118,3.082,0.68,us,us6000h5s6,2022-05-27T14:55:37.040Z,"216 km ENE of Levuka, Fiji",earthquake,14.6,7.7,0.101,27,reviewed,us,us
2022-03-14T22:23:47.913Z,14.1319,119.2266,10,4.7,mb,,98,9.216,0.85,us,us6000h4kj,2022-05-27T14:55:25.040Z,"92 km WNW of Cabra, Philippines",earthquake,8.2,1.8,0.053,108,reviewed,us,us
2022-03-14T22:20:14.313Z,-21.8846,-68.5016,114.84,4.4,mwr,,55,1.103,1.2,us,us6000h4ke,2022-05-27T14:55:25.040Z,"76 km NE of Calama, Chile",earthquake,5.7,4.7,0.06,27,reviewed,us,us
2022-03-14T21:52:57.088Z,-7.5056,120.1511,387.04,4.2,mb,,68,2.351,0.77,us,us6000h4kc,2022-05-27T14:55:24.040Z,"113 km NNE of Labuan Bajo, Indonesia",earthquake,9.4,8,0.166,10,reviewed,us,us
2022-03-14T21:10:33.372Z,9.5403,-84.828,9.07,3.4,ml,,209,0.755,0.19,us,us6000h4k1,2022-05-27T14:55:24.040Z,"23 km WSW of Jacó, Costa Rica",earthquake,2.2,11.9,0.081,20,reviewed,us,us
2022-03-14T20:36:06.184Z,19.814,-71.4956,10,4.3,ml,,94,0.819,1.12,us,us6000h4j9,2022-05-27T14:55:24.040Z,"9 km NNW of Villa Vásquez, Dominican Republic",earthquake,4.7,2,0.057,40,reviewed,us,us
2022-03-14T20:13:24.460Z,-11.6114,165.6045,10,4.6,mb,,136,4.117,0.87,us,us6000h5s5,2022-05-27T14:55:37.040Z,"100 km SSW of Lata, Solomon Islands",earthquake,8.5,1.7,0.107,26,reviewed,us,us
2022-03-14T19:22:28.220Z,38.7835,-122.7523333,2.34,2.89,md,99,27,0.0122,0.06,nc,nc73705586,2022-05-27T14:55:24.040Z,"1km NNE of The Geysers, CA",earthquake,0.09,0.12,0.131,127,reviewed,nc,nc
2022-03-14T19:16:16.300Z,33.9348333,-116.6406667,11.97,2.94,ml,118,36,0.1036,0.15,ci,ci40207704,2022-05-27T14:55:24.040Z,"10km WNW of Garnet, CA",earthquake,0.09,0.28,0.168,191,reviewed,ci,ci
2022-03-14T18:08:27.810Z,-26.3024,71.7394,10,4.9,mb,,107,44.001,0.77,us,us6000h4ij,2022-05-27T14:55:24.040Z,"Mid-Indian Ridge",earthquake,13.5,1.9,0.083,46,reviewed,us,us
2022-03-14T17:59:59.092Z,-27.0352,-175.8507,10,4.5,mb,,111,2.874,0.69,us,us6000h5s2,2022-05-27T14:55:37.040Z,"Kermadec Islands region",earthquake,9,1.8,0.157,14,reviewed,us,us
2022-03-14T17:38:08.280Z,17.9496666666667,-66.953,10.36,2.56,md,12,209,,0.27,pr,pr71340208,2022-03-14T17:49:53.710Z,"5 km WSW of Guánica, Puerto Rico",earthquake,1.07,0.62,0.0481152030113465,4,reviewed,pr,pr
2022-03-14T16:48:35.355Z,31.61168865,-104.2173495,7.494091797,3,ml,17,57,0.07242770395,0.2,tx,tx2022fcvm,2022-05-27T14:55:24.040Z,"52 km NW of Toyah, Texas",earthquake,0.9651734778,1.417687859,0.1,7,reviewed,tx,tx
2022-03-14T16:36:42.400Z,18.1455,-68.4341,13,3.49,md,16,182,0.9844,0.57,pr,pr2022073001,2022-05-27T14:55:24.040Z,"31 km SE of Boca de Yuma, Dominican Republic",earthquake,1.74,3.25,0.32,12,reviewed,pr,pr
2022-03-14T16:30:29.765Z,-26.5668,71.2959,10,4.2,mb,,182,9.953,0.29,us,us6000h5s4,2022-05-27T14:55:37.040Z,"Mid-Indian Ridge",earthquake,14.9,2,0.235,5,reviewed,us,us
2022-03-14T16:27:11.284Z,17.0214,-100.1238,18.92,4.4,mb,,173,0.139,0.84,us,us7000gzxs,2022-05-27T14:55:46.040Z,"4 km N of El Espinalillo, Mexico",earthquake,3.5,2.5,0.203,8,reviewed,us,us
2022-03-14T16:03:12.452Z,59.4549,-152.4585,83,2.6,ml,,,,0.55,ak,ak0223czrxq7,2022-05-27T14:55:24.040Z,"32 km WNW of Nanwalek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-03-14T15:37:47.400Z,18.0455,-65.4171666666667,14.34,2.68,md,5,258,,0.21,pr,pr71340178,2022-03-14T16:39:31.630Z,"8 km SE of Esperanza, Puerto Rico",earthquake,3.33,1.56,0.00468172118626953,3,reviewed,pr,pr
2022-03-14T15:33:07.256Z,14.1786,119.4047,10,4.4,mb,,108,8.738,0.49,us,us6000h5rx,2022-05-27T14:55:37.040Z,"76 km WNW of Cabra, Philippines",earthquake,6,1.9,0.112,25,reviewed,us,us
2022-03-14T15:32:14.017Z,-3.3543,130.9265,10,4.3,mb,,73,1.389,0.46,us,us6000h5ru,2022-05-27T14:55:37.040Z,"223 km E of Amahai, Indonesia",earthquake,5.3,1.9,0.168,12,reviewed,us,us
2022-03-14T15:22:53.896Z,14.1312,119.5165,10,5,mb,,102,8.766,0.41,us,us6000h4g3,2022-05-27T14:55:24.040Z,"Luzon, Philippines",earthquake,9.8,1.9,0.052,124,reviewed,us,us
2022-03-14T15:19:53.849Z,-24.484,179.9458,514.78,4.2,mb,,115,5.126,0.61,us,us6000h5rt,2022-05-27T14:55:37.040Z,"south of the Fiji Islands",earthquake,12.1,7.7,0.141,15,reviewed,us,us
2022-03-14T15:15:23.995Z,14.1707,119.4394,10,4.5,mb,,110,8.74,0.32,us,us6000h5rw,2022-05-27T14:55:37.040Z,"72 km WNW of Cabra, Philippines",earthquake,10.9,1.9,0.098,33,reviewed,us,us
2022-03-14T15:12:40.701Z,-3.3406,100.8102,39.26,4.2,mb,,162,2.368,0.63,us,us6000h5rv,2022-05-27T14:55:37.040Z,"156 km SSW of Sungai Penuh, Indonesia",earthquake,14.6,9,0.159,11,reviewed,us,us
2022-03-14T15:00:58.348Z,-30.1262,-177.6833,10,4.6,mb,,146,0.885,0.52,us,us6000h4g1,2022-05-27T14:55:24.040Z,"Kermadec Islands, New Zealand",earthquake,10.8,1.9,0.12,21,reviewed,us,us
2022-03-14T14:50:40.166Z,14.1596,119.3166,10,4.6,mb,,76,9.373,0.47,us,us6000h5rr,2022-05-27T14:55:37.040Z,"84 km WNW of Cabra, Philippines",earthquake,9.8,1.8,0.093,37,reviewed,us,us
2022-03-14T14:40:47.749Z,14.1448,119.334,10,5.2,mww,,76,8.783,0.68,us,us6000h4fu,2022-05-27T14:55:24.040Z,"82 km WNW of Cabra, Philippines",earthquake,8.1,1.8,0.047,44,reviewed,us,us
2022-03-14T14:37:48.658Z,14.0977,119.1933,10,4.4,mb,,112,9.254,0.53,us,us6000h5s8,2022-05-27T14:55:38.040Z,"95 km WNW of Cabra, Philippines",earthquake,9.3,1.8,0.138,17,reviewed,us,us
2022-03-14T14:37:19.918Z,14.1403,119.2985,10,4.4,mb,,121,15.472,0.47,us,us6000h5rq,2022-05-27T14:55:37.040Z,"85 km WNW of Cabra, Philippines",earthquake,16.4,1.9,0.149,15,reviewed,us,us
2022-03-14T14:31:54.334Z,14.1505,119.3792,10,4.8,mb,,79,9.306,0.6,us,us6000h4g0,2022-05-27T14:55:24.040Z,"77 km WNW of Cabra, Philippines",earthquake,8.4,1.8,0.064,78,reviewed,us,us
2022-03-14T14:12:10.077Z,-0.5434,98.5566,25.09,5.3,mww,,46,2.08,0.64,us,us6000h4ff,2022-05-27T14:55:24.040Z,"174 km W of Pariaman, Indonesia",earthquake,5.6,2.9,0.069,20,reviewed,us,us
2022-03-14T14:06:44.692Z,-19.1288,-178.1875,580.98,4.5,mb,,169,3.825,0.63,us,us6000h5rp,2022-05-27T14:55:37.040Z,"288 km ESE of Levuka, Fiji",earthquake,14.4,11.8,0.163,11,reviewed,us,us
2022-03-14T14:04:48.855Z,-31.773,-72.1441,16.89,4.1,mwr,,184,1.03,0.4,us,us6000h4fd,2022-05-27T14:55:24.040Z,"93 km W of Illapel, Chile",earthquake,5.8,7,0.039,63,reviewed,us,us
2022-03-14T13:11:12.138Z,60.0062,-153.0342,116.1,2.6,ml,,,,0.56,ak,ak0223cy1cno,2022-05-27T14:55:24.040Z,"64 km ENE of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-03-14T13:06:58.103Z,14.0163,119.3043,10,4.5,mb,,117,9.256,0.37,us,us6000h5rl,2022-05-27T14:55:37.040Z,"81 km W of Cabra, Philippines",earthquake,9.3,1.9,0.113,24,reviewed,us,us
2022-03-14T12:38:19.900Z,38.1754,38.4545,7.93,4.2,mb,,66,0.92,0.63,us,us6000h4f2,2022-05-27T14:55:24.040Z,"20 km NW of Sincik, Turkey",earthquake,5.3,4.8,0.093,32,reviewed,us,us
2022-03-14T12:10:50.586Z,14.1322,119.3479,10,4.7,mb,,92,9.394,0.68,us,us6000h4f3,2022-05-27T14:55:24.040Z,"80 km WNW of Cabra, Philippines",earthquake,9.4,1.9,0.069,63,reviewed,us,us
2022-03-14T11:50:10.639Z,51.0728,158.0917,49.88,4.5,mb,,111,1.983,0.29,us,us6000h4ew,2022-05-27T14:55:23.040Z,"120 km ESE of Ozernovskiy, Russia",earthquake,9.9,6.5,0.054,100,reviewed,us,us
2022-03-14T11:27:43.014Z,50.9587,158.1552,40.25,4.8,mb,,80,2.09,0.94,us,us6000h4er,2022-05-27T14:55:23.040Z,"130 km ESE of Ozernovskiy, Russia",earthquake,7.2,5.1,0.034,263,reviewed,us,us
2022-03-14T11:20:21.399Z,35.106,-95.53583333,7.69,3.12,ml,82,54,0.1106782811,0.23,ok,ok2022fckr,2022-05-27T14:55:23.040Z,"12 km E of Crowder, Oklahoma",earthquake,,0.5,0.22,12,reviewed,ok,ok
2022-03-14T10:59:17.651Z,13.9538,119.1648,10,4.4,mb,,124,9.001,0.78,us,us6000h5rk,2022-05-27T14:55:37.040Z,"95 km W of Cabra, Philippines",earthquake,14.5,1.9,0.178,10,reviewed,us,us
2022-03-14T10:01:52.742Z,-19.9333,-70.9314,12.13,4.2,mwr,,142,0.823,1.16,us,us6000h4e8,2022-05-27T14:55:23.040Z,"87 km WNW of Iquique, Chile",earthquake,4,4,0.055,32,reviewed,us,us
2022-03-14T09:44:50.870Z,40.4425,-125.0096667,10.31,2.77,md,19,282,0.5139,0.18,nc,nc73705361,2022-05-27T14:55:23.040Z,"63km WNW of Petrolia, CA",earthquake,2.08,31.61,0.098,26,reviewed,nc,nc
2022-03-14T09:41:23.130Z,13.938,119.4052,10,4.6,mb,,101,9.132,0.87,us,us6000h4ea,2022-05-27T14:55:23.040Z,"69 km W of Cabra, Philippines",earthquake,9.2,1.8,0.089,49,reviewed,us,us
2022-03-14T09:40:42.401Z,28.65325928,-99.00103401,5.355590819999999,2.6,ml,14,64,0.3051324398,0.3,tx,tx2022fchj,2022-05-27T14:55:46.040Z,"16 km E of Dilley, Texas",earthquake,3.335832323,3.0253409,0.1,8,reviewed,tx,tx
2022-03-14T09:20:39.940Z,14.0864,119.4371,10,4.9,mb,,95,8.823,0.8,us,us6000h4e2,2022-05-27T14:55:23.040Z,"69 km WNW of Cabra, Philippines",earthquake,8,1.8,0.048,138,reviewed,us,us
2022-03-14T08:51:39.238Z,-7.261,129.4321,121.89,4.4,mb,,42,1.984,0.7,us,us6000h4dt,2022-05-27T14:55:23.040Z,"Kepulauan Babar, Indonesia",earthquake,7.6,7.5,0.134,16,reviewed,us,us
